target,feature_alt_pos,weight,value,asset_id,label,prediction,feature,alt_pos,token,lemma,context,X,Y,Z,weight_abs,weight_mean,weight_sum,weight_prod
1-high-CTR,your◊PRON,0.06175294745513384,2.0,218325566987211,1-high-CTR,1-high-CTR,your,PRON,your,your,"in. Pro plan live clear changes <span style=""color: #FF0000"">your </span>whole life with your pet. I<br>live clear changes your whole life with <span style=""color: #FF0000"">your </span>pet. I would have never have",7.4866104,-3.225449,0.26114166,0.06175294745513384,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,I◊PRON,0.5443675066106545,6.0,4378592672220516,1-high-CTR,1-high-CTR,I,PRON,I,I," For the first time ever <span style=""color: #FF0000"">I </span>can color with my cats and I do<br>change my interaction with my cats. <span style=""color: #FF0000"">I </span>wouldn't trade it for the world<br>your whole life with your pet. <span style=""color: #FF0000"">I </span>would have never guessed that a food<br>I can color with my cats and <span style=""color: #FF0000"">I </span>don't have to push them away<br>n't trade it for the world. <span style=""color: #FF0000"">I </span>would have never guessed that a food<br>don't have to push them away <span style=""color: #FF0000"">I </span>can let them snuggle in. Pro",8.538304,-3.6353843,2.0639136,0.5443675066106545,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,which◊PRON,-0.025398645626583106,1.0,244130207721642,1-high-CTR,1-high-CTR,which,PRON,which,which,"but it's actually Fel D1, <span style=""color: #FF0000"">which </span>is a protein that's in cat",2.5332258,4.240263,-1.5132145,0.025398645626583106,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,him◊PRON,0.11966319345691588,1.0,1164703987351681,1-high-CTR,1-high-CTR,him,PRON,him,he,"enjoy the cat, and they love <span style=""color: #FF0000"">him</span>. It's literally a cat miracle",6.597076,-0.9580263,1.3913043,0.11966319345691588,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,your◊PRON,0.3992669619591679,1.0,1013977003388636,1-high-CTR,1-high-CTR,your,PRON,your,your,"the Purina 1 28 day challenge to see the differences in <span style=""color: #FF0000"">your </span>pets health.",11.466901,-4.4054294,5.7121954,0.3992669619591679,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,I◊PRON,0.13911469335212195,3.0,1164703987351681,1-high-CTR,1-high-CTR,I,PRON,I,I,"that allergen is then floating around. <span style=""color: #FF0000"">I </span>never dreamed that there would be a<br>and doing laundry and cleaning obsessively. <span style=""color: #FF0000"">I </span>know that the allergens have been reduced<br>the allergen that my cats produce. <span style=""color: #FF0000"">I </span>don't have to obsess about changing",8.9580555,-2.2062905,6.8238215,0.13911469335212195,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,You◊PRON,-0.017656111153086008,1.0,244130207721642,1-high-CTR,1-high-CTR,You,PRON,You,you,"cat, and they love him. It's literally a cat miracle. <span style=""color: #FF0000"">You</span>",3.726383,-4.729072,4.3807864,0.017656111153086008,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,their◊PRON,0.158854637604698,1.0,1164703987351681,1-high-CTR,1-high-CTR,their,PRON,their,their,"lick themselves, it gets all over <span style=""color: #FF0000"">their </span>fur, and that allergen is then",5.0204415,0.4102656,-0.3854889,0.158854637604698,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,my◊PRON,0.7658784469765787,5.0,4378592672220516,1-high-CTR,1-high-CTR,my,PRON,my,my,"never guessed that a food would change <span style=""color: #FF0000"">my </span>interaction with my cats. I would<br>a food would change my interaction with <span style=""color: #FF0000"">my </span>cats. I wouldn't trade it<br>first time ever I can color with <span style=""color: #FF0000"">my </span>cats and I don't have to<br>would have never guessed that a food would change my interaction with <span style=""color: #FF0000"">my </span>cats.<br>would have never guessed that a food would change <span style=""color: #FF0000"">my </span>interaction with my cats.",7.731363,-3.2122376,-1.4787271,0.7658784469765787,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,themselves◊PRON,0.16629978856780325,1.0,1164703987351681,1-high-CTR,1-high-CTR,themselves,PRON,themselves,themselves,"cat saliva. And when they lick <span style=""color: #FF0000"">themselves</span>, it gets all over their fur",8.783987,-3.8572123,0.25427192,0.16629978856780325,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,who◊PRON,0.16757727636240816,1.0,1164703987351681,1-high-CTR,1-high-CTR,who,PRON,who,who," When you love someone <span style=""color: #FF0000"">who </span>is so sensitive to cat allergens, it can",10.203663,-2.5924618,2.891851,0.16757727636240816,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,It◊PRON,0.01704003545753558,1.0,244130207721642,1-high-CTR,1-high-CTR,It,PRON,It,it,"cat, and they love him. <span style=""color: #FF0000"">It</span>'s literally a cat miracle. You",5.5552855,-2.8849628,2.4944851,0.01704003545753558,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,that◊PRON,0.19199056706287412,4.0,1164703987351681,1-high-CTR,1-high-CTR,that,PRON,that,that,"Fel D1, which is a protein <span style=""color: #FF0000"">that</span>'s in cat saliva. And when<br>that there would be a cat food <span style=""color: #FF0000"">that </span>could actually reduce the allergen that my<br>gets all over their fur, and <span style=""color: #FF0000"">that </span>allergen is then floating around. I<br>the allergens have been reduced, and <span style=""color: #FF0000"">that</span>'s unbelievable. Now, he can",4.248348,4.0575743,-0.123580605,0.19199056706287412,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,My◊PRON,0.03342506684473655,1.0,777008589651045,1-high-CTR,1-high-CTR,My,PRON,My,my," <span style=""color: #FF0000"">My </span>first recommendation, especially for my pet parents that come into my exam",1.8680716,-1.4358457,4.515563,0.03342506684473655,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,my◊PRON,0.2064961902554103,2.0,1164703987351681,1-high-CTR,1-high-CTR,my,PRON,my,my,"that could actually reduce the allergen that <span style=""color: #FF0000"">my </span>cats produce. I don't have<br>relationship a constant struggle, especially with <span style=""color: #FF0000"">my </span>boyfriend. He literally can stay for",9.37996,-3.0751398,3.2461746,0.2064961902554103,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,someone◊PRON,0.23348925204358387,1.0,1164703987351681,1-high-CTR,1-high-CTR,someone,PRON,someone,someone," When you love <span style=""color: #FF0000"">someone </span>who is so sensitive to cat allergens, it can",10.570815,-4.0525584,3.0778117,0.23348925204358387,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,who◊PRON,0.02377671533169707,1.0,244130207721642,1-high-CTR,1-high-CTR,who,PRON,who,who," When you love someone <span style=""color: #FF0000"">who </span>is so sensitive to cat allergens, it can",6.013557,-1.226637,-0.9885936,0.02377671533169707,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,He◊PRON,0.03843689111001673,1.0,244130207721642,1-high-CTR,1-high-CTR,He,PRON,He,he,"struggle, especially with my boyfriend. <span style=""color: #FF0000"">He </span>literally can stay for 15 minutes and",6.0863857,-2.2619395,4.298992,0.03843689111001673,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,their◊PRON,0.03978213117925431,1.0,244130207721642,1-high-CTR,1-high-CTR,their,PRON,their,their,"lick themselves, it gets all over <span style=""color: #FF0000"">their </span>fur, and that allergen is then",3.7018368,0.77026,-2.5399823,0.03978213117925431,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,You◊PRON,0.024877670655173625,1.0,588157254,1-high-CTR,1-high-CTR,You,PRON,You,you," <span style=""color: #FF0000"">You </span>care about every detail. And so do we.",0.5471803,-2.1380134,3.7563713,0.024877670655173625,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,You◊PRON,0.01724131347572752,1.0,588125568,1-high-CTR,1-high-CTR,You,PRON,You,you," <span style=""color: #FF0000"">You </span>care about a future for every pet. And so do we.",1.8330562,-3.555847,3.4814923,0.01724131347572752,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,you◊PRON,0.25436319077240727,2.0,3263186144004327,1-high-CTR,1-high-CTR,you,PRON,you,you,"I'm partnering with them to let <span style=""color: #FF0000"">you </span>guys know that from May 1st to<br>Go once a say hi. If <span style=""color: #FF0000"">you </span>guys didn't know, cats can",6.9444785,-2.690284,0.8016145,0.25436319077240727,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,he◊PRON,-0.054115380689124096,2.0,244130207721642,1-high-CTR,1-high-CTR,he,PRON,he,he,"minutes and wolf down dinner and then <span style=""color: #FF0000"">he </span>has to leave. Most people think<br>and that's unbelievable. Now, <span style=""color: #FF0000"">he </span>can enjoy the cat, and they",5.5272574,-2.2559114,0.101368144,0.054115380689124096,0.16488835609537233,71.72643490148697,11.826853939487926
0-low-CTR,your◊PRON,0.031230183050259888,2.0,730068661,1-high-CTR,0-low-CTR,your,PRON,your,your,"happiest. Fancy feast lets you show <span style=""color: #FF0000"">your </span>love in so many delicious ways.<br>, every delicious detail brings you and <span style=""color: #FF0000"">your </span>cat closer together. Fancy feast.",-8.751127,-4.134338,-1.2305279,0.031230183050259888,0.16488835609537233,71.72643490148697,11.826853939487926
0-low-CTR,her◊PRON,0.1094199588221088,1.0,587672271,1-high-CTR,0-low-CTR,her,PRON,her,she," Fatteets are just for <span style=""color: #FF0000"">her</span>. Just the right size for a magnificent meal",-1.7314585,-4.0956535,-1.900888,0.1094199588221088,0.16488835609537233,71.72643490148697,11.826853939487926
0-low-CTR,you◊PRON,0.09603380060405627,1.0,587672271,1-high-CTR,0-low-CTR,you,PRON,you,you,"for a magnificent meal. Just what she needs. Just what <span style=""color: #FF0000"">you </span>want.",-2.0211527,-3.8803139,-1.5619643,0.09603380060405627,0.16488835609537233,71.72643490148697,11.826853939487926
0-low-CTR,she◊PRON,0.06604719914637507,1.0,587672271,1-high-CTR,0-low-CTR,she,PRON,she,she,"for a magnificent meal. Just what <span style=""color: #FF0000"">she </span>needs. Just what you want.",-1.699244,-3.4284155,-1.2517189,0.06604719914637507,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,your◊PRON,0.0346012488304864,2.0,249436966932943,1-high-CTR,1-high-CTR,your,PRON,your,your,"At Beyond, we know you see <span style=""color: #FF0000"">your </span>pet like no one else does,<br>can create a bowl that's right for <span style=""color: #FF0000"">your </span>pet. Learn more at BeyondPetFood.com",4.5856533,-2.9002993,-1.8436713,0.0346012488304864,0.16488835609537233,71.72643490148697,11.826853939487926
0-low-CTR,what◊PRON,-0.11463095409878964,2.0,587672271,1-high-CTR,0-low-CTR,what,PRON,what,what,"size for a magnificent meal. Just <span style=""color: #FF0000"">what </span>she needs. Just what you want<br>for a magnificent meal. Just what she needs. Just <span style=""color: #FF0000"">what </span>you want.",-2.49549,-2.4603887,-2.5009105,0.11463095409878964,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,them◊PRON,0.045364477005237464,1.0,249436966932943,1-high-CTR,1-high-CTR,them,PRON,them,they,"no one else does, so feed <span style=""color: #FF0000"">them </span>like no one else can. Beyond",3.7031116,-5.238122,-2.0941627,0.045364477005237464,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,their◊PRON,0.05594106970541709,1.0,1083390555756002,1-high-CTR,1-high-CTR,their,PRON,their,their,"lick themselves, it gets all over <span style=""color: #FF0000"">their </span>fur, and that allergen is then",1.9639939,0.6813956,0.37827235,0.05594106970541709,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,them◊PRON,0.24391883768100955,2.0,4378592672220516,1-high-CTR,1-high-CTR,them,PRON,them,they,"to push them away I can let <span style=""color: #FF0000"">them </span>snuggle in. Pro plan live clear<br>and I don't have to push <span style=""color: #FF0000"">them </span>away I can let them snuggle in",9.215398,-4.9376636,0.49601063,0.24391883768100955,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,they◊PRON,0.1440196966007684,1.0,1013977003388636,1-high-CTR,1-high-CTR,they,PRON,they,they,"food formulas use high quality ingredients and <span style=""color: #FF0000"">they </span>absolutely love the taste. Head over",11.045024,-4.020683,5.146076,0.1440196966007684,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,we◊PRON,0.09077454588664209,1.0,249436966932943,1-high-CTR,1-high-CTR,we,PRON,we,we," At Beyond, <span style=""color: #FF0000"">we </span>know you see your pet like no one else does",5.8443246,-4.465821,-0.45200783,0.09077454588664209,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,our◊PRON,0.18639680012766022,1.0,1053461218712766,1-high-CTR,1-high-CTR,our,PRON,our,our,"people. Psychological health. This is <span style=""color: #FF0000"">our </span>presence. We can help humans feel",7.620237,-4.0641694,3.4411857,0.18639680012766022,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,you◊PRON,0.28583137207676107,3.0,249436966932943,1-high-CTR,1-high-CTR,you,PRON,you,you,"no one else can. Beyond gives <span style=""color: #FF0000"">you </span>natural mix and match options, so<br> At Beyond, we know <span style=""color: #FF0000"">you </span>see your pet like no one else does<br>natural mix and match options, so <span style=""color: #FF0000"">you </span>can create a bowl that's right",6.278723,-3.3544233,-1.2643842,0.28583137207676107,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,your◊PRON,0.1906203214206766,1.0,5877776938972667,1-high-CTR,1-high-CTR,your,PRON,your,your," Want to feel like <span style=""color: #FF0000"">your </span>dog's hero? You intend to life to",2.3333876,-5.2351847,0.07418703,0.1906203214206766,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,which◊PRON,-0.009052294779051192,1.0,1083390555756002,1-high-CTR,1-high-CTR,which,PRON,which,which,"but it's actually Fel D1, <span style=""color: #FF0000"">which </span>is a protein that's in cat",0.090643674,4.8670764,-0.09917066,0.009052294779051192,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,your◊PRON,0.39677408286675886,2.0,4378592672220516,1-high-CTR,1-high-CTR,your,PRON,your,your,"live clear changes your whole life with <span style=""color: #FF0000"">your </span>pet. I would have never guessed<br>in. Pro plan live clear changes <span style=""color: #FF0000"">your </span>whole life with your pet. I",7.727017,-3.7755558,0.19909368,0.39677408286675886,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,they◊PRON,-0.07720507076443636,2.0,244130207721642,1-high-CTR,1-high-CTR,they,PRON,they,they,"he can enjoy the cat, and <span style=""color: #FF0000"">they </span>love him. It's literally a<br>'s in cat saliva. And when <span style=""color: #FF0000"">they </span>lick themselves, it gets all over",5.496971,-2.6107113,-1.1281865,0.07720507076443636,0.16488835609537233,71.72643490148697,11.826853939487926
0-low-CTR,You◊PRON,-0.021499523813455164,1.0,433045195079304,1-high-CTR,0-low-CTR,You,PRON,You,you,"a Purino 1 28 day challenge. <span style=""color: #FF0000"">You </span>are celebrating healthier teeth, shinier,",-1.3440187,-0.48684397,3.5965254,0.021499523813455164,0.16488835609537233,71.72643490148697,11.826853939487926
0-low-CTR,you◊PRON,0.14131347488280524,1.0,1085208402090526,1-high-CTR,0-low-CTR,you,PRON,you,you,"to a lifetime of health. Because Karina cares about what <span style=""color: #FF0000"">you </span>care about.",0.61625737,3.6454062,0.9860485,0.14131347488280524,0.16488835609537233,71.72643490148697,11.826853939487926
0-low-CTR,We◊PRON,-0.0020414322246924666,1.0,433045195079304,1-high-CTR,0-low-CTR,We,PRON,We,we," <span style=""color: #FF0000"">We </span>just finished a Purino 1 28 day challenge. You are celebrating healthier",0.08923047,0.07938873,4.160539,0.0020414322246924666,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,my◊PRON,0.07793754266745376,2.0,244130207721642,1-high-CTR,1-high-CTR,my,PRON,my,my,"that could actually reduce the allergen that <span style=""color: #FF0000"">my </span>cats produce. I don't have<br>relationship a constant struggle, especially with <span style=""color: #FF0000"">my </span>boyfriend. He literally can stay for",5.2895136,-2.785902,-0.13984789,0.07793754266745376,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,we◊PRON,0.1469581409834133,1.0,589210072,1-high-CTR,1-high-CTR,we,PRON,we,we,"<span style=""color: #FF0000"">we</span>.",6.9099154,-0.7879497,2.1557126,0.1469581409834133,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,it◊PRON,0.03429351838828447,2.0,4082340211893878,1-high-CTR,1-high-CTR,it,PRON,it,it,"best life with my cats. I went to read <span style=""color: #FF0000"">it </span>for the world.<br>I can stay engaged with them and <span style=""color: #FF0000"">it</span>'s the best feeling. With Pro",9.9500885,-4.864459,-1.1204408,0.03429351838828447,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,they◊PRON,0.05577266264299317,1.0,4082340211893878,1-high-CTR,1-high-CTR,they,PRON,they,they,". They are healthy and happy, <span style=""color: #FF0000"">they</span>'re active. I think the food",7.9831214,-2.6358333,-2.2022634,0.05577266264299317,0.16488835609537233,71.72643490148697,11.826853939487926
0-low-CTR,their◊PRON,-0.2071092828546093,1.0,589319303,1-high-CTR,0-low-CTR,their,PRON,their,their,"Enfused. Glazed and Amazing. Vite <span style=""color: #FF0000"">their </span>fantasy. Frisky's. Y en",-9.50592,4.6661587,-1.2134361,0.2071092828546093,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,me◊PRON,0.25802110205180634,1.0,1048354433196616,1-high-CTR,1-high-CTR,me,PRON,me,I,"a badge of Peary No.1 and join <span style=""color: #FF0000"">me </span>on a 28-day challenge to",10.461738,-5.5196733,5.5809293,0.25802110205180634,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,your◊PRON,0.4211883779256449,1.0,1048354433196616,1-high-CTR,1-high-CTR,your,PRON,your,your,"28-day challenge to see a visible difference in <span style=""color: #FF0000"">your </span>pet's health.",10.131751,-5.0117383,5.0444937,0.4211883779256449,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,all◊PRON,0.04891430601466531,1.0,219751503898539,1-high-CTR,1-high-CTR,all,PRON,all,all," Our active life <span style=""color: #FF0000"">all </span>starts here with Crow Plan Sport.",2.454102,1.1003186,-1.7743552,0.04891430601466531,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,They◊PRON,0.06010980062191718,1.0,4082340211893878,1-high-CTR,1-high-CTR,They,PRON,They,they,"change my interaction with my cats. <span style=""color: #FF0000"">They </span>are healthy and happy, they're",7.7211647,-4.2429366,2.7575483,0.06010980062191718,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,my◊PRON,0.10707842230433073,1.0,218552866783146,1-high-CTR,1-high-CTR,my,PRON,my,my," I'm nervous, <span style=""color: #FF0000"">my </span>goggles will need to be distant.",2.774791,-3.9291897,0.3804633,0.10707842230433073,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,I◊PRON,0.11722558774548568,1.0,218552866783146,1-high-CTR,1-high-CTR,I,PRON,I,I," <span style=""color: #FF0000"">I</span>'m nervous, my goggles will need to be distant.",3.3857193,-3.9118285,5.6942945,0.11722558774548568,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,them◊PRON,0.06881877170090409,1.0,777008589651045,1-high-CTR,1-high-CTR,them,PRON,them,they,"a little bit of extra time with <span style=""color: #FF0000"">them</span>. You see right now, little",3.0153785,-5.255486,-0.03728741,0.06881877170090409,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,him◊PRON,0.07065666947346591,1.0,777008589651045,1-high-CTR,1-high-CTR,him,PRON,him,he,"more comforted, I like to guide <span style=""color: #FF0000"">him </span>into his crate. And so that",3.4393668,-2.4573114,-0.18719736,0.07065666947346591,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,They◊PRON,-0.03172763689929257,2.0,218325566987211,1-high-CTR,1-high-CTR,They,PRON,They,they,". They are healthy and happy. <span style=""color: #FF0000"">They</span>'re active. I think the food<br>change my interaction with my cats. <span style=""color: #FF0000"">They </span>are healthy and happy. They're",6.27588,-2.939242,1.9222909,0.03172763689929257,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,it◊PRON,0.020273526134640497,2.0,218325566987211,1-high-CTR,1-high-CTR,it,PRON,it,it,"best life with my cats. I went to read <span style=""color: #FF0000"">it </span>for the world.<br>I can stay engaged with them and <span style=""color: #FF0000"">it</span>'s the best feeling. With Pro",9.783406,-4.540608,-0.68582106,0.020273526134640497,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,their◊PRON,0.2557746731610705,1.0,745962044,1-high-CTR,1-high-CTR,their,PRON,their,their,.,2.8092723,-1.3047749,-1.9642893,0.2557746731610705,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,them◊PRON,0.28222596047069903,1.0,3263186144004327,1-high-CTR,1-high-CTR,them,PRON,them,they,"Cat Chow, I'm partnering with <span style=""color: #FF0000"">them </span>to let you guys know that from",7.3840413,-5.3193226,0.74762857,0.28222596047069903,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,you◊PRON,0.07926332172997087,4.0,716610106,1-high-CTR,1-high-CTR,you,PRON,you,you,"strong. I can already tell, <span style=""color: #FF0000"">you</span>'ll just get more and more amazing<br>in your life. So I want <span style=""color: #FF0000"">you </span>to have the nutrition you'll need<br>and more amazing. And I'll be there for <span style=""color: #FF0000"">you </span>every single day.<br>I want you to have the nutrition <span style=""color: #FF0000"">you</span>'ll need to grow up curious,",3.9526834,0.38274822,0.44330838,0.07926332172997087,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,You◊PRON,0.2387369211723837,1.0,589210072,1-high-CTR,1-high-CTR,You,PRON,You,you," <span style=""color: #FF0000"">You </span>care about a clean future. And so do we.",5.130012,-1.331392,5.3811836,0.2387369211723837,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,this◊PRON,-0.11887894061650987,1.0,589209061,1-high-CTR,1-high-CTR,this,PRON,this,this," Doing like <span style=""color: #FF0000"">this </span>really true As always please buy the LDR",1.6055585,3.636541,0.8345868,0.11887894061650987,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,you◊PRON,0.1854732742863402,3.0,231803675824053,1-high-CTR,1-high-CTR,you,PRON,you,you,"and organic options with purposeful ingredients so <span style=""color: #FF0000"">you </span>can choose with best for your pet<br>no one else can. Beyond gives <span style=""color: #FF0000"">you </span>natural and organic options with purposeful ingredients<br> At Beyond, we know <span style=""color: #FF0000"">you </span>see your pet like no one else does",4.5148067,-3.6282868,-2.1493657,0.1854732742863402,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,Which◊PRON,-0.11678145531430005,1.0,727302238639756,1-high-CTR,1-high-CTR,Which,PRON,Which,which,"always comes to looking for me. <span style=""color: #FF0000"">Which </span>is lonely. Sad. Oh,",-1.8495593,-0.896275,0.637354,0.11678145531430005,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,you◊PRON,0.08837796915074587,1.0,244130207721642,1-high-CTR,1-high-CTR,you,PRON,you,you," When <span style=""color: #FF0000"">you </span>love someone who is so sensitive to cat allergens, it can",7.5847554,-4.5878677,0.3502339,0.08837796915074587,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,We◊PRON,0.30128675746849914,2.0,1053461218712766,1-high-CTR,1-high-CTR,We,PRON,We,we,"you know that cats are powerful? <span style=""color: #FF0000"">We </span>can help improve people. Psychological health<br>health. This is our presence. <span style=""color: #FF0000"">We </span>can help humans feel more calm,",7.437733,-3.952771,6.4636497,0.30128675746849914,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,me◊PRON,0.13025536554988945,1.0,344763714655422,1-high-CTR,1-high-CTR,me,PRON,me,I,". Kiss for good luck. Join <span style=""color: #FF0000"">me </span>in this awesome recycling challenge. Details",2.0755284,0.67901456,0.43040502,0.13025536554988945,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,I◊PRON,0.11180886897217518,3.0,244130207721642,1-high-CTR,1-high-CTR,I,PRON,I,I,"that allergen is then floating around. <span style=""color: #FF0000"">I </span>never dreamed that there would be a<br>and doing laundry and cleaning obsessively. <span style=""color: #FF0000"">I </span>know that the allergens have been reduced<br>the allergen that my cats produce. <span style=""color: #FF0000"">I </span>don't have to obsess about changing",5.901915,-3.4363964,3.8199635,0.11180886897217518,0.16488835609537233,71.72643490148697,11.826853939487926
0-low-CTR,what◊PRON,-0.08705221737893752,1.0,1085208402090526,1-high-CTR,0-low-CTR,what,PRON,what,what,"to a lifetime of health. Because Karina cares about <span style=""color: #FF0000"">what </span>you care about.",1.1602948,4.7738366,0.827057,0.08705221737893752,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,everything◊PRON,0.04081777097124763,1.0,777008589651045,1-high-CTR,1-high-CTR,everything,PRON,everything,everything,"to make sure that they understand that <span style=""color: #FF0000"">everything</span>'s okay. And then you also",3.1260417,0.12980747,-2.7722416,0.04081777097124763,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,You◊PRON,-0.12102100880101485,2.0,727302238639756,1-high-CTR,1-high-CTR,You,PRON,You,you,"mountain lion? And the wild? <span style=""color: #FF0000"">You </span>don't even know. Anyways,<br>For the day we need us. <span style=""color: #FF0000"">You </span>don't think I could take on",3.0015275,-0.40384406,4.419525,0.12102100880101485,0.16488835609537233,71.72643490148697,11.826853939487926
0-low-CTR,their◊PRON,0.06473602963777628,1.0,588760078,1-high-CTR,0-low-CTR,their,PRON,their,their,"chow, we believe helping dogs live <span style=""color: #FF0000"">their </span>best life should be simple. That",-1.0251967,-1.5397688,-3.3695393,0.06473602963777628,0.16488835609537233,71.72643490148697,11.826853939487926
0-low-CTR,he◊PRON,0.040654604143658936,1.0,326130842914874,1-high-CTR,0-low-CTR,he,PRON,he,he,"In 28 days, we could tell <span style=""color: #FF0000"">he </span>had a lot more energy, shine",-0.78284633,1.5940465,1.0348727,0.040654604143658936,0.16488835609537233,71.72643490148697,11.826853939487926
0-low-CTR,That◊PRON,-0.0068811546578446126,1.0,588760078,1-high-CTR,0-low-CTR,That,PRON,That,that,"their best life should be simple. <span style=""color: #FF0000"">That</span>'s why dog chow is made with",-2.4606013,0.9183897,1.967369,0.0068811546578446126,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,we◊PRON,0.07332056728572782,1.0,231803675824053,1-high-CTR,1-high-CTR,we,PRON,we,we," At Beyond, <span style=""color: #FF0000"">we </span>know you see your pet like no one else does",4.143246,-4.856501,-1.2124451,0.07332056728572782,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,them◊PRON,0.07480949435931047,1.0,231803675824053,1-high-CTR,1-high-CTR,them,PRON,them,they,"no one else does, so feed <span style=""color: #FF0000"">them </span>like no one else can. Beyond",2.1071098,-5.543799,-2.4913979,0.07480949435931047,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,his◊PRON,0.056109652629950046,1.0,777008589651045,1-high-CTR,1-high-CTR,his,PRON,his,his,", I like to guide him into <span style=""color: #FF0000"">his </span>crate. And so that's an",3.3652563,-0.29312068,-1.7037083,0.056109652629950046,0.16488835609537233,71.72643490148697,11.826853939487926
0-low-CTR,we◊PRON,0.047171424570384916,1.0,326130842914874,1-high-CTR,0-low-CTR,we,PRON,we,we," In 28 days, <span style=""color: #FF0000"">we </span>could tell he had a lot more energy,",1.6067142,2.427582,0.5101493,0.047171424570384916,0.16488835609537233,71.72643490148697,11.826853939487926
1-high-CTR,your◊PRON,0.13386479601350593,2.0,231803675824053,1-high-CTR,1-high-CTR,your,PRON,your,your,"At Beyond, we know you see <span style=""color: #FF0000"">your </span>pet like no one else does,<br>so you can choose with best for <span style=""color: #FF0000"">your </span>pet. Learn more at BeyondKitFood.com.",3.204799,-2.7034156,-2.2581456,0.13386479601350593,0.16488835609537233,71.72643490148697,11.826853939487926
